First.Author,Year,Initial.Definition,Model.use,lab.OR.field,treatment,Kingdom,species.i,species.j,comp_outcome,Definition,ND,FD,Condition,Interaction
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Selenastrum,2,Spaak,0.08852813884848265,0.07371191923546483,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Selenastrum,2,Spaak,0.053682553503698105,0.03829990955327911,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Selenastrum,2,Spaak,0.29240834040021935,0.2809062481560054,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Selenastrum,2,Spaak,0.22052226399630914,0.20785164429610448,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Selenastrum,2,Spaak,0.04174225674541154,0.026165520068101578,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Selenastrum,2,Spaak,0.09446712954145509,0.07974744981533577,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Selenastrum,2,Spaak,0.25146050943078335,0.2392927992095608,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Selenastrum,2,Spaak,0.058359112799531654,0.043052487574992915,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Spaak,2.1937261229789975,0.0035839800092072327,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Spaak,2.0179272642454578,0.15032517613973662,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Spaak,2.0412205246163353,0.13088204145031723,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Spaak,1.8489295748046377,0.2913893631913125,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Spaak,2.0870407750531346,0.09263538612767053,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Spaak,2.018347745667424,0.14997419577925786,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Spaak,2.1413797080656836,0.047278094936127224,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Spaak,1.7102274761206055,0.4071654951487975,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Spaak,2.0027100102117097,0.16302718157265506,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Staurastrum,1,Spaak,1.971239877715757,0.18929563927545412,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Tetraedron,2,Spaak,1.7572596909058167,0.0932054846835707,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Tetraedron,2,Spaak,1.7572585605183662,0.0932068382867699,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Tetraedron,2,Spaak,1.7833372149286404,0.0619784749260025,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Tetraedron,2,Spaak,1.8302020993192616,0.005859258973123782,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Tetraedron,2,Spaak,1.7378056508102708,0.1165010820476472,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Tetraedron,2,Spaak,1.7651915714492228,0.08370730874830845,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Tetraedron,2,Spaak,1.7156197699238185,0.14306797230590695,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Tetraedron,2,Spaak,1.8191853554754802,0.019051461085766497,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Tetraedron,2,Spaak,1.7528982784899254,0.09842813802859751,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Chlorella,Tetraedron,2,Spaak,1.7164999482961512,0.14201398655951547,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Spaak,1.2108802107810028,0.8262448084057618,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Spaak,1.7315424509602328,0.39724406450866234,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Spaak,1.1875801886780404,0.8454429104450971,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Spaak,1.9586126524669267,0.21014909612819566,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Spaak,1.1554503345358564,0.8719163710969726,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Spaak,2.1966869489127365,0.01398728066242838,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Spaak,1.7764535332557236,0.3602394841354877,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Spaak,1.4033100611548566,0.6676918299336272,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Spaak,1.8193754032039107,0.32487391944447375,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Cosmarium,1,Spaak,1.372089437668165,0.6934161280815233,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Scenedesmus,2,Spaak,0.3917188273115738,0.10278526936492627,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Scenedesmus,2,Spaak,0.42612450100977484,0.15353363812178988,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Scenedesmus,2,Spaak,0.6499509876024745,0.48367770618441963,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Scenedesmus,2,Spaak,0.543658804448188,0.32689673587114654,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Scenedesmus,2,Spaak,0.36258657944493367,0.05981520371758775,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Scenedesmus,2,Spaak,0.46768296248619823,0.21483236886234558,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Scenedesmus,2,Spaak,0.4523536866532112,0.19222168698551367,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Scenedesmus,2,Spaak,0.6000220618251313,0.41003254058735195,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Scenedesmus,2,Spaak,0.6889372843263716,0.5411824939111101,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Scenedesmus,2,Spaak,0.4393173974746837,0.17299316042747637,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Selenastrum,2,Spaak,0.26454583456171377,0.20369042249525182,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Selenastrum,2,Spaak,0.09653730891595091,0.02177997265172671,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Selenastrum,2,Spaak,0.27168573029929743,0.21142111140206488,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Selenastrum,2,Spaak,0.21620249249917756,0.1513468936907828,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Selenastrum,2,Spaak,0.0764921465627636,7.616633095042236e-5,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Selenastrum,2,Spaak,0.09793192867837253,0.0232899907140105,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Selenastrum,2,Spaak,0.13297634624378407,0.06123417086394878,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Selenastrum,2,Spaak,0.12489692676464836,0.05248621699509004,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Selenastrum,2,Spaak,0.1741017725231524,0.1057625349200696,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Selenastrum,2,Spaak,0.31113983442368154,0.25413985916711923,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Tetraedron,2,Spaak,0.1781576382664346,0.023859881311488085,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Tetraedron,2,Spaak,0.161767884705719,0.004393014268658457,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Tetraedron,2,Spaak,0.1720009949440796,0.016547351776347363,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Tetraedron,2,Spaak,0.17435938329810174,0.019348518514641033,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Tetraedron,2,Spaak,0.17969659009852545,0.02568776545810747,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Tetraedron,2,Spaak,0.15976136420927567,0.0020097772310619932,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Tetraedron,2,Spaak,0.16965102585847924,0.013756184991888132,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Tetraedron,2,Spaak,0.17668510004503213,0.022110879676696227,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Tetraedron,2,Spaak,0.1689969372143113,0.01297929370898554,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Closteriopsis,Tetraedron,2,Spaak,0.1745386411571952,0.019561431350482494,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Staurastrum,2,Spaak,0.13862357952702098,0.056326469627346,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Staurastrum,2,Spaak,0.3950674575309827,0.337271354983706,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Staurastrum,2,Spaak,0.12962708852919458,0.046470441276554975,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Staurastrum,2,Spaak,0.1197815568813918,0.035684253742682026,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Staurastrum,2,Spaak,0.3460737441116891,0.28359671354986693,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Staurastrum,2,Spaak,0.35300558346761235,0.2911908305485519,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Staurastrum,2,Spaak,0.22723318874923626,0.1534019650463575,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Staurastrum,2,Spaak,0.3741683860372841,0.31437555692234287,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Staurastrum,2,Spaak,0.28887320891524937,0.22093115908949523,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Cosmarium,Staurastrum,2,Spaak,0.32536090324246336,0.26090493884772625,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Scenedesmus,2,Spaak,0.1061395425022138,0.0694055513021612,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Scenedesmus,2,Spaak,0.12845393737917143,0.09263697610047728,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Scenedesmus,2,Spaak,0.19720800450706522,0.16421655282067804,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Scenedesmus,2,Spaak,0.27949053114042044,0.24988055313251878,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Scenedesmus,2,Spaak,0.36373501715019396,0.33758714128785405,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Scenedesmus,2,Spaak,0.11863619451785867,0.08241576435669329,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Scenedesmus,2,Spaak,0.5123175992783355,0.4922758568942067,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Scenedesmus,2,Spaak,0.36440767791113315,0.3382874456415551,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Scenedesmus,2,Spaak,0.36541454914331006,0.33933569514331774,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Scenedesmus,2,Spaak,0.21389943873689454,0.18159393639860943,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Staurastrum,2,Spaak,0.6833675347204783,0.5154885766712834,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Staurastrum,2,Spaak,0.42875887276736224,0.12588606043586859,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Staurastrum,2,Spaak,0.7819105684900995,0.6662792592018942,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Staurastrum,2,Spaak,0.7001405135516537,0.5411546113900576,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Staurastrum,2,Spaak,0.7581559978026038,0.6299299832544616,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Staurastrum,2,Spaak,0.952323079551886,0.9270447123422638,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Staurastrum,2,Spaak,0.8797538087398017,0.8159991167491194,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Staurastrum,2,Spaak,0.8569946255065124,0.7811729840200408,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Staurastrum,2,Spaak,0.5390056570477991,0.2945858377059385,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Staurastrum,2,Spaak,0.5914114228264764,0.374777210835169,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Tetraedron,2,Spaak,0.5981773641622903,0.4823979603000066,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Tetraedron,2,Spaak,0.31984547818160036,0.12386875102137118,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Tetraedron,2,Spaak,0.566769701758652,0.441940632433346,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Tetraedron,2,Spaak,0.6490622084263139,0.5479445393919637,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Tetraedron,2,Spaak,0.365248572447597,0.18235409282342574,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Tetraedron,2,Spaak,0.467987289068158,0.3146954905848991,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Tetraedron,2,Spaak,0.4496587006064544,0.2910857833994851,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Tetraedron,2,Spaak,0.9343901373832123,0.9154856006454511,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Tetraedron,2,Spaak,0.7728575906696913,0.7074097776332762,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Pandorina,Tetraedron,2,Spaak,0.4780255216878966,0.32762609532329967,Coexistence,Negative frequency dependance
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Scenedesmus,Selenastrum,2,Spaak,1.5313497611804125,0.39438325649934325,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Scenedesmus,Selenastrum,2,Spaak,1.1528084079994216,0.8258334957626761,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Scenedesmus,Selenastrum,2,Spaak,1.469590514527249,0.4647746193486494,Coexistence,Facilitation
Venail,2014,Carroll,None,lab,Control,Phytoplankton,Scenedesmus,Selenastrum,2,Spaak,1.2936534269633801,0.6653025085392168,Coexistence,Facilitation
